ResumeID,BestJobID,Score,MatchedSkills
2705,56,90.00,4
2706,43,72.50,3
2707,10,90.00,4
2708,34,90.00,7
2709,8,90.00,4
2710,765,90.00,3
2711,21,90.00,2
2712,235,90.00,3
2713,2628,90.00,3
2714,553,90.00,5
2715,22,90.00,5
2716,21,90.00,2
2717,104,90.00,2
2718,94,90.00,3
2719,5672,90.00,3
2720,57,66.67,2
2721,40,90.00,5
2722,13,66.67,2
2723,1939,90.00,3
2724,94,90.00,3
2725,35,90.00,2
2726,685,90.00,3
2727,348,72.50,3
2728,38,90.00,6
2729,10,90.00,4
2730,56,90.00,4
2731,22,90.00,5
2732,192,90.00,3
2733,160,90.00,4
2734,39,43.33,1
2735,8,90.00,4
2736,49,90.00,3
2737,136,90.00,3
2738,16,90.00,4
2739,39,90.00,3
2740,62,90.00,3
2741,439,90.00,4
2742,439,72.50,3
2743,8,90.00,4
2744,211,90.00,3
2745,10,90.00,4
2746,56,90.00,4
2747,104,90.00,2
2748,1324,90.00,3
2749,13,43.33,1
2750,1118,90.00,3
2751,61,90.00,5
2752,751,90.00,4
2753,112,90.00,3
2754,348,72.50,3
2755,2203,90.00,3
2756,9,90.00,6
2757,3609,90.00,4
2758,150,90.00,2
2759,43,90.00,4
2760,65,90.00,3
2761,12,90.00,4
2762,49,66.67,2
2763,25,90.00,3
2764,333,90.00,5
2765,119,66.67,2
2766,442,90.00,3
2767,8,90.00,4
2768,21,90.00,2
2769,12,90.00,4
2770,333,90.00,5
2771,35,90.00,2
2772,672,90.00,2
2773,43,72.50,3
2774,39,66.67,2
2775,55,90.00,3
2776,39,90.00,3
2777,22,90.00,5
2778,43,72.50,3
2779,71,90.00,3
2780,10,90.00,4
2781,104,90.00,2
2782,195,90.00,3
2783,3,90.00,5
2784,62,90.00,3
2785,190,72.50,3
2786,14,90.00,3
2787,59,90.00,5
2788,35,90.00,2
2789,62,90.00,3
2790,16,90.00,4
2791,83,90.00,3
2792,3732,90.00,3
2793,51,90.00,4
2794,12,90.00,4
2795,195,66.67,2
2796,39,66.67,2
2797,953,72.50,3
2798,35,90.00,2
2799,13,90.00,3
2800,381,90.00,4
2801,62,90.00,3
2802,40,90.00,5
2803,104,90.00,2
2804,94,90.00,3
2805,1,90.00,7
2806,8,90.00,4
2807,57,90.00,3
2808,159,66.67,2
2809,13,90.00,3
2810,40,90.00,5
2811,56,90.00,4
2812,8,90.00,4
2813,39,90.00,3
2814,193,90.00,4
2815,333,90.00,5
2816,9,90.00,6
2817,381,90.00,4
2818,58,90.00,4
2819,49,90.00,3
2820,1,90.00,7
2821,130,90.00,3
2822,49,43.33,1
2823,108,90.00,2
2824,83,66.67,2
2825,1767,90.00,4
2826,38,90.00,6
2827,43,90.00,4
2828,13,43.33,1
2829,8,90.00,4
2830,25,90.00,3
2831,8,90.00,4
2832,27,90.00,4
2833,230,90.00,3
2834,198,90.00,4
2835,348,72.50,3
2836,25,90.00,3
2837,1347,90.00,4
2838,39,90.00,3
2839,49,90.00,3
2840,672,90.00,2
2841,21,90.00,2
2842,49,66.67,2
2843,119,90.00,3
2844,14,90.00,3
2845,78,90.00,3
2846,55,66.67,2
2847,25,90.00,3
2848,672,90.00,2
2849,62,90.00,3
2850,82,90.00,3
2851,39,43.33,1
2852,35,90.00,2
2853,8,90.00,4
2854,78,90.00,3
2855,10,90.00,4
2856,17,90.00,6
2857,34,90.00,7
2858,14,90.00,3
2859,190,90.00,4
2860,911,90.00,5
2861,61,90.00,5
2862,25,90.00,3
2863,25,90.00,3
2864,8,90.00,4
2865,108,90.00,2
2866,413,90.00,3
2867,469,66.67,2
2868,181,66.67,2
2869,65,90.00,3
2870,765,90.00,3
2871,8,90.00,4
2872,2,90.00,7
2873,8,90.00,4
2874,49,90.00,3
2875,8,90.00,4
2876,348,72.50,3
2877,14,90.00,3
2878,40,90.00,5
2879,8,90.00,4
2880,35,55.00,1
2881,3,90.00,5
2882,61,90.00,5
2883,16,90.00,4
2884,17,90.00,6
2885,381,90.00,4
2886,195,90.00,3
2887,190,90.00,4
2888,8,90.00,4
2889,55,66.67,2
2890,1160,90.00,3
2891,1118,90.00,3
2892,9,90.00,6
2893,43,90.00,4
2894,66,90.00,3
2895,71,66.67,2
2896,25,90.00,3
2897,1589,55.00,2
2898,13,90.00,3
2899,104,55.00,1
2900,51,90.00,4
2901,14,90.00,3
2902,22,90.00,5
2903,49,66.67,2
2904,66,90.00,3
2905,25,66.67,2
2906,3027,90.00,2
2907,16,90.00,4
2908,55,43.33,1
2909,40,90.00,5
2910,49,90.00,3
2911,195,90.00,3
2912,16,90.00,4
2913,1,90.00,7
2914,4,90.00,6
2915,1692,90.00,5
2916,66,66.67,2
2917,381,90.00,4
2918,104,90.00,2
2919,12,90.00,4
2920,16,90.00,4
2921,120,66.67,2
2922,329,90.00,4
2923,143,66.67,2
2924,35,90.00,2
2925,12,90.00,4
2926,8,90.00,4
2927,12,90.00,4
2928,49,90.00,3
2929,58,90.00,4
2930,211,90.00,3
2931,156,90.00,4
2932,685,90.00,3
2933,1,90.00,7
2934,59,90.00,5
2935,211,90.00,3
2936,953,72.50,3
2937,150,90.00,2
2938,8,90.00,4
2939,275,90.00,4
2940,49,66.67,2
2941,39,90.00,3
2942,211,90.00,3
2943,468,90.00,3
2944,3,90.00,5
2945,147,90.00,3
2946,4106,66.67,2
2947,39,90.00,3
2948,57,66.67,2
2949,3,90.00,5
2950,8,90.00,4
2951,5254,55.00,2
2952,143,66.67,2
2953,39,66.67,2
2954,55,43.33,1
2955,1449,90.00,4
2956,133,90.00,4
2957,232,90.00,2
2958,450,90.00,3
2959,56,90.00,4
2960,49,90.00,3
2961,13,90.00,3
2962,66,66.67,2
2963,104,90.00,2
2964,130,90.00,3
2965,672,90.00,2
2966,468,90.00,3
2967,275,72.50,3
2968,1240,72.50,3
2969,49,90.00,3
2970,55,90.00,3
2971,235,90.00,3
2972,5,90.00,8
2973,55,90.00,3
2974,16,90.00,4
2975,85,90.00,4
2976,130,90.00,3
2977,62,90.00,3
2978,51,72.50,3
2979,104,90.00,2
2980,25,66.67,2
2981,35,90.00,2
2982,333,90.00,5
2983,160,90.00,4
2984,190,90.00,4
2985,158,90.00,3
2986,685,90.00,3
2987,25,90.00,3
2988,275,90.00,4
2989,55,90.00,3
2990,16,90.00,4
2991,12,90.00,4
2992,205,90.00,8
2993,76,90.00,4
2994,25,90.00,3
2995,402,90.00,4
2996,8,90.00,4
2997,76,90.00,4
2998,56,90.00,4
2999,58,90.00,4
3000,55,66.67,2
3001,78,66.67,2
3002,71,90.00,3
3003,14,90.00,3
3004,8,90.00,4
3005,21,90.00,2
3006,468,90.00,3
3007,158,90.00,3
3008,3,90.00,5
3009,94,90.00,3
3010,10,90.00,4
3011,49,90.00,3
3012,8,90.00,4
3013,13,90.00,3
3014,4371,90.00,3
3015,43,72.50,3
3016,173,90.00,5
3017,765,90.00,3
3018,158,90.00,3
3019,1324,90.00,3
3020,56,90.00,4
3021,85,90.00,4
3022,143,66.67,2
3023,25,66.67,2
3024,235,90.00,3
3025,43,90.00,4
3026,8,90.00,4
3027,381,90.00,4
3028,16,90.00,4
3029,354,90.00,4
3030,59,90.00,5
3031,71,90.00,3
3032,71,90.00,3
3033,1767,90.00,4
3034,1,90.00,7
3035,211,66.67,2
3036,50,90.00,4
3037,3027,90.00,2
3038,35,90.00,2
3039,21,90.00,2
3040,801,90.00,4
3041,66,66.67,2
3042,246,90.00,3
3043,450,90.00,3
3044,119,66.67,2
3045,672,90.00,2
3046,192,66.67,2
3047,25,90.00,3
3048,1,90.00,7
3049,1016,90.00,3
3050,39,90.00,3
3051,62,90.00,3
3052,108,55.00,1
3053,21,90.00,2
3054,3027,90.00,2
3055,329,72.50,3
3056,49,90.00,3
3057,211,90.00,3
3058,345,90.00,3
3059,49,90.00,3
3060,57,90.00,3
3061,43,90.00,4
3062,112,90.00,3
3063,1243,90.00,3
3064,150,90.00,2
3065,74,90.00,4
3066,160,90.00,4
3067,51,90.00,4
3068,381,72.50,3
3069,156,90.00,4
3070,83,66.67,2
3071,36,90.00,5
3072,136,90.00,3
3073,25,90.00,3
3074,8283,55.00,2
3075,469,90.00,3
3076,27,90.00,4
3077,14,90.00,3
3078,35,55.00,1
3079,3027,90.00,2
3080,181,66.67,2
3081,119,43.33,1
3082,21,90.00,2
3083,2,90.00,7
3084,8,90.00,4
3085,27,90.00,4
3086,35,90.00,2
3087,40,90.00,5
3088,13,43.33,1
3089,55,90.00,3
3090,509,66.67,2
3091,17,90.00,6
3092,55,90.00,3
3093,4474,55.00,2
3094,345,90.00,3
3095,1,90.00,7
3096,25,66.67,2
3097,160,72.50,3
3098,39,43.33,1
3099,190,90.00,4
3100,49,90.00,3
3101,192,90.00,3
3102,1,90.00,7
3103,94,90.00,3
3104,38,90.00,6
3105,159,66.67,2
3106,442,90.00,3
3107,51,90.00,4
3108,198,90.00,4
3109,198,90.00,4
3110,25,90.00,3
3111,59,90.00,5
3112,468,90.00,3
3113,35,90.00,2
3114,49,90.00,3
3115,38,90.00,6
3116,173,90.00,5
3117,585,90.00,4
3118,55,90.00,3
3119,1324,90.00,3
3120,232,90.00,2
3121,17,90.00,6
3122,14,90.00,3
3123,36,90.00,5
3124,442,90.00,3
3125,59,90.00,5
3126,38,90.00,6
3127,14,90.00,3
3128,13,66.67,2
3129,13,66.67,2
3130,35,90.00,2
3131,345,90.00,3
3132,685,66.67,2
3133,156,90.00,4
3134,120,90.00,3
3135,22,90.00,5
3136,39,43.33,1
3137,74,90.00,4
3138,76,90.00,4
3139,55,90.00,3
3140,232,90.00,2
3141,2511,90.00,2
3142,1281,90.00,4
3143,585,90.00,4
3144,156,90.00,4
3145,119,90.00,3
3146,35,90.00,2
3147,190,72.50,3
3148,71,90.00,3
3149,39,66.67,2
3150,685,66.67,2
3151,104,90.00,2
3152,290,90.00,2
3153,10,90.00,4
3154,8,90.00,4
3155,147,90.00,3
3156,469,90.00,3
3157,16,90.00,4
3158,71,90.00,3
3159,35,90.00,2
3160,314,90.00,6
3161,39,66.67,2
3162,39,90.00,3
3163,65,90.00,3
3164,13,43.33,1
3165,34,90.00,7
3166,8,90.00,4
3167,13,66.67,2
3168,38,90.00,6
3169,1258,90.00,3
3170,34,90.00,7
3171,119,90.00,3
3172,5672,90.00,3
3173,1449,90.00,4
3174,119,90.00,3
3175,119,90.00,3
3176,230,90.00,3
3177,21,90.00,2
3178,49,90.00,3
3179,69,90.00,4
3180,354,90.00,4
3181,1942,90.00,2
3182,74,90.00,4
3183,160,90.00,4
3184,61,90.00,5
3185,51,72.50,3
3186,9,90.00,6
3187,21,90.00,2
3188,8,90.00,4
3189,143,90.00,3
3190,1692,90.00,5
3191,57,90.00,3
3192,21,90.00,2
3193,49,90.00,3
3194,57,90.00,3
3195,1250,90.00,3
3196,1,90.00,7
3197,55,90.00,3
3198,62,90.00,3
3199,1939,90.00,3
3200,21,90.00,2
3201,1,90.00,7
3202,56,72.50,3
3203,143,90.00,3
3204,85,72.50,3
3205,21,90.00,2
3206,25,90.00,3
3207,381,72.50,3
3208,22,90.00,5
3209,13,66.67,2
3210,16,90.00,4
3211,39,66.67,2
3212,21,90.00,2
3213,801,90.00,4
3214,16,90.00,4
3215,62,90.00,3
3216,43,90.00,4
3217,43,90.00,4
3218,1488,72.50,3
3219,381,72.50,3
3220,450,66.67,2
3221,469,90.00,3
3222,5,90.00,8
3223,21,55.00,1
3224,783,90.00,4
3225,751,72.50,3
3226,765,90.00,3
3227,43,90.00,4
3228,150,90.00,2
3229,136,90.00,3
3230,354,90.00,4
3231,12,90.00,4
3232,8,90.00,4
3233,143,90.00,3
3234,43,72.50,3
3235,108,90.00,2
3236,803,90.00,4
3237,21,55.00,1
3238,83,90.00,3
3239,51,90.00,4
3240,56,90.00,4
3241,94,90.00,3
3242,83,90.00,3
3243,39,43.33,1
3244,40,90.00,5
3245,59,90.00,5
3246,27,90.00,4
3247,545,90.00,3
3248,672,90.00,2
3249,278,90.00,4
3250,8,90.00,4
3251,275,72.50,3
3252,51,90.00,4
3253,104,90.00,2
3254,8,90.00,4
3255,55,90.00,3
3256,27,90.00,4
3257,8,90.00,4
3258,49,90.00,3
3259,62,90.00,3
3260,21,55.00,1
3261,314,90.00,6
3262,69,90.00,4
3263,10,90.00,4
3264,1637,90.00,2
3265,39,66.67,2
3266,35,90.00,2
3267,65,90.00,3
3268,57,66.67,2
3269,751,90.00,4
3270,13,90.00,3
3271,8,90.00,4
3272,21,90.00,2
3273,43,90.00,4
3274,13,66.67,2
3275,13,90.00,3
3276,66,90.00,3
3277,8,90.00,4
3278,55,90.00,3
3279,10,90.00,4
3280,57,66.67,2
3281,1692,90.00,5
3282,190,90.00,4
3283,14,90.00,3
3284,39,66.67,2
3285,82,90.00,3
3286,21,90.00,2
3287,17,90.00,6
3288,76,90.00,4
3289,290,90.00,2
3290,751,90.00,4
3291,8,90.00,4
3292,27,90.00,4
3293,45,90.00,6
3294,1,90.00,7
3295,59,90.00,5
3296,8,90.00,4
3297,69,90.00,4
3298,150,90.00,2
3299,195,66.67,2
3300,14,90.00,3
3301,1637,90.00,2
3302,49,90.00,3
3303,8,90.00,4
3304,38,90.00,6
3305,51,55.00,2
3306,1380,90.00,4
3307,211,66.67,2
3308,49,66.67,2
3309,43,90.00,4
3310,65,90.00,3
3311,8,90.00,4
3312,35,90.00,2
3313,21,90.00,2
3314,62,90.00,3
3315,71,90.00,3
3316,9257,72.50,3
3317,8,90.00,4
3318,672,90.00,2
3319,55,90.00,3
3320,62,90.00,3
3321,290,55.00,1
3322,43,90.00,4
3323,510,90.00,5
3324,509,66.67,2
3325,235,90.00,3
3326,16,90.00,4
3327,49,90.00,3
3328,230,90.00,3
3329,181,90.00,3
3330,805,90.00,3
3331,14,90.00,3
3332,99,90.00,4
3333,4371,90.00,3
3334,83,66.67,2
3335,65,90.00,3
3336,25,90.00,3
3337,8,90.00,4
3338,55,90.00,3
3339,9,90.00,6
3340,59,90.00,5
3341,1189,90.00,2
3342,1189,90.00,2
3343,39,90.00,3
3344,751,90.00,4
3345,8,90.00,4
3346,71,90.00,3
3347,27,90.00,4
3348,27,90.00,4
3349,65,90.00,3
3350,160,90.00,4
3351,290,90.00,2
3352,108,90.00,2
3353,49,90.00,3
3354,119,66.67,2
3355,69,90.00,4
3356,127,90.00,4
3357,510,90.00,5
3358,1,90.00,7
3359,173,90.00,5
3360,96,90.00,4
3361,57,90.00,3
3362,381,90.00,4
3363,35,90.00,2
3364,8,90.00,4
3365,4,90.00,6
3366,21,90.00,2
3367,21,55.00,1
3368,137,90.00,5
3369,230,90.00,3
3370,108,90.00,2
3371,66,90.00,3
3372,173,90.00,5
3373,4371,90.00,3
3374,190,72.50,3
3375,1,90.00,7
3376,112,90.00,3
3377,8,90.00,4
3378,149,90.00,4
3379,83,90.00,3
3380,13,43.33,1
3381,8,90.00,4
3382,275,90.00,4
3383,21,90.00,2
3384,49,90.00,3
3385,35,90.00,2
3386,51,90.00,4
3387,51,55.00,2
3388,195,66.67,2
3389,333,90.00,5
3390,40,90.00,5
3391,51,90.00,4
3392,39,43.33,1
3393,57,90.00,3
3394,119,90.00,3
3395,1250,90.00,3
3396,12,90.00,4
3397,147,90.00,3
3398,43,90.00,4
3399,263,90.00,4
3400,49,90.00,3
3401,290,55.00,1
3402,69,90.00,4
3403,71,90.00,3
3404,51,90.00,4
3405,49,66.67,2
3406,94,90.00,3
3407,78,90.00,3
3408,108,90.00,2
3409,381,72.50,3
3410,1160,90.00,3
3411,545,90.00,3
3412,55,43.33,1
3413,211,90.00,3
3414,58,90.00,4
3415,8,90.00,4
3416,13,90.00,3
3417,8,90.00,4
3418,78,90.00,3
3419,35,90.00,2
3420,120,66.67,2
3421,17,90.00,6
3422,16,90.00,4
3423,21,55.00,1
3424,195,66.67,2
3425,51,55.00,2
3426,51,90.00,4
3427,8,90.00,4
3428,1,20.00,0
3429,9,90.00,6
3430,82,66.67,2
3431,56,72.50,3
3432,8,90.00,4
3433,10,90.00,4
3434,119,90.00,3
3435,12,90.00,4
3436,1380,90.00,4
3437,59,90.00,5
3438,354,72.50,3
3439,150,90.00,2
3440,22,90.00,5
3441,34,90.00,7
3442,136,90.00,3
3443,17,90.00,6
3444,104,55.00,1
3445,10,90.00,4
3446,10,90.00,4
3447,35,90.00,2
3448,22,90.00,5
3449,1118,90.00,3
3450,16,90.00,4
3451,56,90.00,4
3452,43,90.00,4
3453,56,72.50,3
3454,27,90.00,4
3455,3609,90.00,4
3456,439,72.50,3
3457,38,90.00,6
3458,83,90.00,3
3459,43,55.00,2
3460,3609,90.00,4
3461,13,66.67,2
3462,120,66.67,2
3463,21,90.00,2
3464,35,90.00,2
3465,57,90.00,3
3466,76,90.00,4
3467,66,90.00,3
3468,1,20.00,0
3469,56,72.50,3
3470,230,90.00,3
3471,150,90.00,2
3472,232,90.00,2
3473,55,90.00,3
3474,62,66.67,2
3475,38,90.00,6
3476,8,90.00,4
3477,25,90.00,3
3478,137,90.00,5
3479,3027,90.00,2
3480,49,90.00,3
3481,25,90.00,3
3482,17,90.00,6
3483,40,90.00,5
3484,230,90.00,3
3485,74,90.00,4
3486,8,90.00,4
3487,1,90.00,7
3488,159,90.00,3
3489,34,90.00,7
3490,38,90.00,6
3491,173,90.00,5
3492,57,90.00,3
3493,130,90.00,3
3494,49,90.00,3
3495,585,90.00,4
3496,127,90.00,4
3497,8,90.00,4
3498,8,90.00,4
3499,71,66.67,2
3500,160,90.00,4
3501,8,90.00,4
3502,8,90.00,4
3503,120,66.67,2
3504,195,66.67,2
3505,160,72.50,3
3506,71,90.00,3
3507,3,90.00,5
3508,119,66.67,2
3509,13,66.67,2
3510,55,90.00,3
3511,83,90.00,3
3512,49,90.00,3
3513,36,90.00,5
3514,503,90.00,3
3515,35,90.00,2
3516,333,90.00,5
3517,13,66.67,2
3518,8,90.00,4
3519,1016,90.00,3
3520,8,90.00,4
3521,1692,90.00,5
3522,35,90.00,2
3523,17,90.00,6
3524,34,90.00,7
3525,35,90.00,2
3526,10,90.00,4
3527,8,90.00,4
3528,49,90.00,3
3529,39,66.67,2
3530,21,90.00,2
3531,14,90.00,3
3532,246,90.00,3
3533,3,90.00,5
3534,12,90.00,4
3535,381,90.00,4
3536,94,66.67,2
3537,43,55.00,2
3538,9,90.00,6
3539,12,90.00,4
3540,8,90.00,4
3541,21,90.00,2
3542,45,90.00,6
3543,43,90.00,4
3544,181,66.67,2
3545,35,90.00,2
3546,49,43.33,1
3547,59,90.00,5
3548,25,90.00,3
3549,57,90.00,3
3550,168,90.00,4
3551,78,90.00,3
3552,62,90.00,3
3553,74,90.00,4
3554,133,90.00,4
3555,1942,90.00,2
3556,43,90.00,4
3557,1223,90.00,5
3558,8,90.00,4
3559,246,90.00,3
3560,21,90.00,2
3561,21,90.00,2
3562,25,90.00,3
3563,56,90.00,4
3564,65,90.00,3
3565,1173,90.00,2
3566,14,90.00,3
3567,685,66.67,2
3568,34,90.00,7
3569,39,90.00,3
3570,39,43.33,1
3571,25,43.33,1
3572,8,90.00,4
3573,1942,90.00,2
3574,104,90.00,2
3575,12,90.00,4
3576,51,90.00,4
3577,50,90.00,4
3578,21,90.00,2
3579,55,90.00,3
3580,442,66.67,2
3581,173,90.00,5
3582,49,43.33,1
3583,12,90.00,4
3584,17,90.00,6
3585,4337,90.00,4
3586,354,72.50,3
3587,112,90.00,3
3588,8,90.00,4
3589,880,90.00,3
3590,99,90.00,4
3591,8,90.00,4
3592,104,90.00,2
3593,1160,90.00,3
3594,2511,90.00,2
3595,35,90.00,2
3596,246,90.00,3
3597,38,90.00,6
3598,290,55.00,1
3599,198,90.00,4
3600,82,90.00,3
3601,4459,76.00,4
3602,348,72.50,3
3603,160,90.00,4
3604,235,90.00,3
3605,14,90.00,3
3606,43,90.00,4
3607,8,90.00,4
3608,12,90.00,4
3609,468,90.00,3
3610,1938,90.00,4
3611,55,90.00,3
3612,136,90.00,3
3613,49,90.00,3
3614,21,90.00,2
3615,509,90.00,3
3616,1,20.00,0
3617,8,90.00,4
3618,49,66.67,2
3619,39,66.67,2
3620,136,90.00,3
3621,35,90.00,2
3622,49,90.00,3
3623,104,90.00,2
3624,39,66.67,2
3625,39,43.33,1
3626,49,66.67,2
3627,1,20.00,0
3628,1637,90.00,2
3629,21,90.00,2
3630,143,90.00,3
3631,65,90.00,3
3632,34,90.00,7
3633,8,90.00,4
3634,10,90.00,4
3635,1,90.00,7
3636,96,90.00,4
3637,59,90.00,5
3638,685,66.67,2
3639,74,90.00,4
3640,211,66.67,2
3641,13,90.00,3
3642,392,72.50,3
3643,13,90.00,3
3644,94,90.00,3
3645,232,90.00,2
3646,1767,90.00,4
3647,61,90.00,5
3648,4,90.00,6
3649,181,90.00,3
3650,4,90.00,6
3651,8,90.00,4
3652,333,90.00,5
3653,38,90.00,6
3654,3609,90.00,4
3655,78,90.00,3
3656,10,90.00,4
3657,39,90.00,3
3658,21,90.00,2
3659,469,90.00,3
3660,76,90.00,4
3661,43,90.00,4
3662,345,90.00,3
3663,39,66.67,2
3664,333,90.00,5
3665,71,90.00,3
3666,56,90.00,4
3667,1258,90.00,3
3668,39,66.67,2
3669,8,90.00,4
3670,143,90.00,3
3671,43,90.00,4
3672,136,90.00,3
3673,10,90.00,4
3674,21,90.00,2
3675,38,90.00,6
3676,8,90.00,4
3677,207,90.00,3
3678,49,90.00,3
3679,13,66.67,2
3680,1173,90.00,2
3681,275,90.00,4
3682,71,90.00,3
3683,290,90.00,2
3684,1016,90.00,3
3685,2511,90.00,2
3686,38,90.00,6
3687,1637,90.00,2
3688,14,90.00,3
3689,173,90.00,5
3690,275,90.00,4
3691,39,66.67,2
3692,2,90.00,7
3693,59,90.00,5
3694,76,90.00,4
3695,119,66.67,2
3696,136,90.00,3
3697,55,90.00,3
3698,104,90.00,2
3699,21,90.00,2
3700,685,66.67,2
3701,49,90.00,3
3702,120,90.00,3
3703,290,90.00,2
3704,39,66.67,2
3705,8,90.00,4
3706,61,90.00,5
3707,14,90.00,3
3708,51,90.00,4
3709,553,90.00,5
3710,104,90.00,2
3711,193,90.00,4
3712,1,90.00,7
3713,1347,90.00,4
3714,1243,90.00,3
3715,1023,72.50,3
3716,150,90.00,2
3717,74,90.00,4
3718,385,90.00,2
3719,3732,90.00,3
3720,61,90.00,5
3721,55,90.00,3
3722,22,90.00,5
3723,156,90.00,4
3724,17,90.00,6
3725,66,43.33,1
3726,3,90.00,5
3727,1347,90.00,4
3728,55,90.00,3
3729,39,90.00,3
3730,35,55.00,1
3731,40,90.00,5
3732,39,66.67,2
3733,450,66.67,2
3734,14,90.00,3
3735,51,55.00,2
3736,160,90.00,4
3737,10,90.00,4
3738,35,90.00,2
3739,55,90.00,3
3740,1,90.00,7
3741,1243,90.00,3
3742,8,90.00,4
3743,56,90.00,4
3744,120,90.00,3
3745,1637,90.00,2
3746,8,90.00,4
3747,235,90.00,3
3748,65,90.00,3
3749,10,90.00,4
3750,57,90.00,3
3751,10,90.00,4
3752,104,90.00,2
3753,8,90.00,4
3754,246,90.00,3
3755,38,90.00,6
3756,14,90.00,3
3757,235,90.00,3
3758,21,90.00,2
3759,82,90.00,3
3760,14,90.00,3
3761,27,90.00,4
3762,585,90.00,4
3763,38,90.00,6
3764,43,72.50,3
3765,119,90.00,3
3766,442,90.00,3
3767,66,90.00,3
3768,108,90.00,2
3769,119,66.67,2
3770,13,90.00,3
3771,8,90.00,4
3772,120,66.67,2
3773,35,90.00,2
3774,8,90.00,4
3775,246,90.00,3
3776,120,66.67,2
3777,160,72.50,3
3778,66,43.33,1
3779,402,90.00,4
3780,235,90.00,3
3781,2,90.00,7
3782,14,90.00,3
3783,50,90.00,4
3784,1637,90.00,2
3785,440,90.00,4
3786,8,90.00,4
3787,49,66.67,2
3788,1703,90.00,3
3789,10,90.00,4
3790,232,90.00,2
3791,82,66.67,2
3792,450,90.00,3
3793,13,66.67,2
3794,1173,90.00,2
3795,14,90.00,3
3796,8,90.00,4
3797,51,55.00,2
3798,119,90.00,3
3799,685,90.00,3
3800,108,55.00,1
3801,450,90.00,3
3802,13,66.67,2
3803,83,66.67,2
3804,55,90.00,3
3805,17,90.00,6
3806,71,43.33,1
3807,1118,90.00,3
3808,13,90.00,3
3809,16,90.00,4
3810,51,90.00,4
3811,51,90.00,4
3812,69,90.00,4
3813,8,90.00,4
3814,751,90.00,4
3815,14,90.00,3
3816,1163,90.00,3
3817,3,90.00,5
3818,12,90.00,4
3819,120,90.00,3
3820,55,90.00,3
3821,1942,90.00,2
3822,160,90.00,4
3823,94,90.00,3
3824,21,90.00,2
3825,85,72.50,3
3826,14,90.00,3
3827,35,55.00,1
3828,66,66.67,2
3829,78,90.00,3
3830,402,90.00,4
3831,39,66.67,2
3832,2,90.00,7
3833,21,90.00,2
3834,40,90.00,5
3835,55,90.00,3
3836,3027,90.00,2
3837,104,90.00,2
3838,66,66.67,2
3839,566,76.00,4
3840,1243,90.00,3
3841,133,90.00,4
3842,21,90.00,2
3843,119,90.00,3
3844,65,90.00,3
3845,246,90.00,3
3846,34,90.00,7
3847,21,90.00,2
3848,8,90.00,4
3849,1095,90.00,3
3850,232,90.00,2
3851,765,90.00,3
3852,51,90.00,4
3853,1767,90.00,4
3854,290,90.00,2
3855,34,90.00,7
3856,78,90.00,3
3857,25,43.33,1
3858,27,90.00,4
3859,553,90.00,5
3860,83,90.00,3
3861,133,90.00,4
3862,61,90.00,5
3863,104,55.00,1
3864,94,66.67,2
3865,62,90.00,3
3866,14,90.00,3
3867,66,66.67,2
3868,43,72.50,3
3869,38,90.00,6
3870,62,43.33,1
3871,450,90.00,3
3872,13,90.00,3
3873,354,90.00,4
3874,21,90.00,2
3875,62,66.67,2
3876,21,90.00,2
3877,10,90.00,4
3878,345,90.00,3
3879,59,90.00,5
3880,71,90.00,3
3881,841,90.00,3
3882,160,90.00,4
3883,13,66.67,2
3884,5,90.00,8
3885,50,90.00,4
3886,14,90.00,3
3887,8,90.00,4
3888,136,90.00,3
3889,55,66.67,2
3890,39,90.00,3
3891,672,90.00,2
3892,156,90.00,4
3893,158,90.00,3
3894,78,90.00,3
3895,78,66.67,2
3896,62,90.00,3
3897,51,90.00,4
3898,4371,90.00,3
3899,159,66.67,2
3900,62,90.00,3
3901,34,90.00,7
3902,45,90.00,6
3903,14,90.00,3
3904,38,90.00,6
3905,50,90.00,4
3906,78,66.67,2
3907,8,90.00,4
3908,57,90.00,3
3909,119,43.33,1
3910,8,90.00,4
3911,12,90.00,4
3912,3,90.00,5
3913,39,66.67,2
3914,3,90.00,5
3915,39,66.67,2
3916,13,43.33,1
3917,290,55.00,1
3918,8,90.00,4
3919,10,90.00,4
3920,55,90.00,3
3921,13,90.00,3
3922,62,66.67,2
3923,55,90.00,3
3924,354,90.00,4
3925,2628,90.00,3
3926,17,90.00,6
3927,71,90.00,3
3928,57,90.00,3
3929,14,90.00,3
3930,57,90.00,3
3931,83,90.00,3
3932,39,90.00,3
3933,1180,90.00,3
3934,8,90.00,4
3935,49,90.00,3
3936,55,90.00,3
3937,450,90.00,3
3938,553,90.00,5
3939,8,90.00,4
3940,55,66.67,2
3941,27,90.00,4
3942,35,90.00,2
3943,553,90.00,5
3944,181,90.00,3
3945,39,90.00,3
3946,21,90.00,2
3947,5,90.00,8
3948,156,90.00,4
3949,923,90.00,3
3950,13,43.33,1
3951,39,90.00,3
3952,94,90.00,3
3953,71,66.67,2
3954,453,90.00,3
3955,16,90.00,4
3956,193,90.00,4
3957,104,90.00,2
3958,108,55.00,1
3959,25,90.00,3
3960,12,90.00,4
3961,3,90.00,5
3962,104,90.00,2
3963,119,90.00,3
3964,39,66.67,2
3965,333,90.00,5
3966,159,90.00,3
