JobID,ResumeID,Score,MatchedSkills
1,2721,35.24,1
1,2722,26.67,0
1,2723,35.24,1
1,2724,26.67,0
1,2725,26.67,0
1,2726,35.24,1
1,2727,35.24,1
1,2728,26.67,0
1,2729,35.24,1
1,2730,69.52,5
1,2731,35.24,1
1,2732,26.67,0
1,2733,60.95,4
1,2734,26.67,0
1,2735,26.67,0
1,2736,35.24,1
1,2737,26.67,0
1,2738,35.24,1
1,2739,26.67,0
1,2740,26.67,0
1,2741,26.67,0
1,2742,26.67,0
1,2743,26.67,0
1,2744,52.38,3
1,2745,26.67,0
1,2746,60.95,4
1,2747,26.67,0
1,2748,26.67,0
1,2749,26.67,0
1,2750,35.24,1
1,2751,69.52,5
1,2752,60.95,4
1,2753,35.24,1
1,2754,35.24,1
1,2755,26.67,0
1,2756,78.10,6
1,2757,26.67,0
1,2758,26.67,0
1,2759,78.10,6
1,2760,26.67,0
1,2761,69.52,5
1,2762,35.24,1
1,2763,60.95,4
1,2764,26.67,0
1,2765,26.67,0
1,2766,35.24,1
1,2767,26.67,0
1,2768,26.67,0
1,2769,78.10,6
1,2770,26.67,0
1,2771,26.67,0
1,2772,35.24,1
1,2773,52.38,3
1,2774,26.67,0
1,2775,26.67,0
1,2776,26.67,0
1,2777,35.24,1
1,2778,52.38,3
1,2779,26.67,0
1,2780,26.67,0
1,2781,26.67,0
1,2782,52.38,3
1,2783,26.67,0
1,2784,26.67,0
1,2785,26.67,0
1,2786,26.67,0
1,2787,26.67,0
1,2788,26.67,0
1,2789,35.24,1
1,2790,35.24,1
1,2791,26.67,0
1,2792,26.67,0
1,2793,26.67,0
1,2794,69.52,5
1,2795,43.81,2
1,2796,26.67,0
1,2797,35.24,1
1,2798,26.67,0
1,2799,26.67,0
1,2800,26.67,0
1,2801,26.67,0
1,2802,35.24,1
1,2803,26.67,0
1,2804,26.67,0
1,2805,86.67,7
1,2806,26.67,0
1,2807,43.81,2
1,2808,26.67,0
1,2809,26.67,0
1,2810,35.24,1
1,2811,69.52,5
1,2812,26.67,0
1,2813,26.67,0
1,2814,60.95,4
1,2815,26.67,0
1,2816,78.10,6
1,2817,26.67,0
1,2818,35.24,1
1,2819,35.24,1
1,2820,86.67,7
1,2821,26.67,0
1,2822,26.67,0
1,2823,26.67,0
1,2824,26.67,0
1,2825,26.67,0
1,2826,26.67,0
1,2827,60.95,4
1,2828,26.67,0
1,2829,26.67,0
1,2830,60.95,4
1,2831,26.67,0
1,2832,26.67,0
1,2833,26.67,0
1,2834,60.95,4
1,2835,35.24,1
1,2836,78.10,6
1,2837,26.67,0
1,2838,26.67,0
1,2839,35.24,1
1,2840,26.67,0
1,2841,26.67,0
1,2842,35.24,1
1,2843,35.24,1
1,2844,26.67,0
1,2845,26.67,0
1,2846,26.67,0
1,2847,69.52,5
1,2848,26.67,0
1,2849,35.24,1
1,2850,26.67,0
1,2851,26.67,0
1,2852,26.67,0
1,2853,26.67,0
1,2854,35.24,1
1,2855,26.67,0
1,2856,78.10,6
1,2857,26.67,0
1,2858,26.67,0
1,2859,26.67,0
1,2860,26.67,0
1,2861,69.52,5
1,2862,78.10,6
1,2863,60.95,4
1,2864,26.67,0
1,2865,26.67,0
1,2866,35.24,1
1,2867,26.67,0
1,2868,26.67,0
1,2869,26.67,0
1,2870,52.38,3
1,2871,26.67,0
1,2872,35.24,1
1,2873,35.24,1
1,2874,35.24,1
1,2875,26.67,0
1,2876,35.24,1
1,2877,26.67,0
1,2878,26.67,0
1,2879,26.67,0
1,2880,26.67,0
1,2881,26.67,0
1,2882,69.52,5
1,2883,35.24,1
1,2884,78.10,6
1,2885,35.24,1
1,2886,52.38,3
1,2887,26.67,0
1,2888,26.67,0
1,2889,26.67,0
1,2890,52.38,3
1,2891,35.24,1
1,2892,78.10,6
1,2893,69.52,5
1,2894,60.95,4
1,2895,26.67,0
1,2896,69.52,5
1,2897,35.24,1
1,2898,26.67,0
1,2899,26.67,0
1,2900,35.24,1
1,2901,26.67,0
1,2902,35.24,1
1,2903,26.67,0
1,2904,52.38,3
1,2905,43.81,2
1,2906,26.67,0
1,2907,35.24,1
1,2908,26.67,0
1,2909,26.67,0
1,2910,35.24,1
1,2911,52.38,3
1,2912,35.24,1
1,2913,86.67,7
1,2914,35.24,1
1,2915,26.67,0
1,2916,43.81,2
1,2917,26.67,0
1,2918,26.67,0
1,2919,69.52,5
1,2920,35.24,1
1,2921,26.67,0
1,2922,26.67,0
1,2923,35.24,1
1,2924,35.24,1
1,2925,78.10,6
1,2926,26.67,0
1,2927,69.52,5
1,2928,35.24,1
1,2929,35.24,1
1,2930,52.38,3
1,2931,35.24,1
1,2932,43.81,2
1,2933,86.67,7
1,2934,26.67,0
1,2935,60.95,4
1,2936,35.24,1
1,2937,26.67,0
1,2938,26.67,0
1,2939,26.67,0
1,2940,35.24,1
1,2941,26.67,0
1,2942,60.95,4
1,2943,26.67,0
1,2944,35.24,1
1,2945,35.24,1
1,2946,35.24,1
1,2947,26.67,0
1,2948,26.67,0
1,2949,26.67,0
1,2950,26.67,0
1,2951,26.67,0
1,2952,35.24,1
1,2953,26.67,0
1,2954,26.67,0
1,2955,26.67,0
1,2956,26.67,0
1,2957,26.67,0
1,2958,60.95,4
1,2959,69.52,5
1,2960,43.81,2
1,2961,26.67,0
1,2962,43.81,2
1,2963,26.67,0
1,2964,26.67,0
1,2965,26.67,0
1,2966,26.67,0
1,2967,26.67,0
1,2968,35.24,1
1,2969,35.24,1
1,2970,26.67,0
1,2971,35.24,1
1,2972,26.67,0
1,2973,26.67,0
1,2974,35.24,1
1,2975,26.67,0
1,2976,26.67,0
1,2977,26.67,0
1,2978,26.67,0
1,2979,26.67,0
1,2980,43.81,2
1,2981,26.67,0
1,2982,26.67,0
1,2983,69.52,5
1,2984,26.67,0
1,2985,26.67,0
1,2986,43.81,2
1,2987,78.10,6
1,2988,26.67,0
1,2989,26.67,0
1,2990,43.81,2
1,2991,78.10,6
1,2992,35.24,1
1,2993,26.67,0
1,2994,60.95,4
1,2995,60.95,4
1,2996,26.67,0
1,2997,26.67,0
1,2998,69.52,5
1,2999,35.24,1
1,3000,26.67,0
1,3001,26.67,0
1,3002,26.67,0
1,3003,26.67,0
1,3004,26.67,0
1,3005,35.24,1
1,3006,26.67,0
1,3007,26.67,0
1,3008,35.24,1
1,3009,26.67,0
1,3010,26.67,0
1,3011,35.24,1
1,3012,35.24,1
1,3013,26.67,0
1,3014,26.67,0
1,3015,52.38,3
1,3016,26.67,0
1,3017,52.38,3
1,3018,26.67,0
1,3019,26.67,0
1,3020,69.52,5
1,3021,26.67,0
1,3022,35.24,1
1,3023,43.81,2
1,3024,35.24,1
1,3025,78.10,6
1,3026,26.67,0
1,3027,26.67,0
1,3028,35.24,1
1,3029,26.67,0
1,3030,26.67,0
1,3031,26.67,0
1,3032,26.67,0
1,3033,35.24,1
1,3034,86.67,7
1,3035,43.81,2
1,3036,35.24,1
1,3037,26.67,0
1,3038,26.67,0
1,3039,26.67,0
1,3040,26.67,0
1,3041,43.81,2
1,3042,26.67,0
1,3043,52.38,3
1,3044,26.67,0
1,3045,26.67,0
1,3046,26.67,0
1,3047,60.95,4
1,3048,86.67,7
1,3049,26.67,0
1,3050,26.67,0
1,3051,26.67,0
1,3052,26.67,0
1,3053,26.67,0
1,3054,26.67,0
1,3055,26.67,0
1,3056,35.24,1
1,3057,60.95,4
1,3058,26.67,0
1,3059,35.24,1
1,3060,26.67,0
1,3061,78.10,6
1,3062,26.67,0
1,3063,52.38,3
1,3064,35.24,1
1,3065,26.67,0
1,3066,60.95,4
1,3067,26.67,0
1,3068,26.67,0
1,3069,26.67,0
1,3070,26.67,0
1,3071,35.24,1
1,3072,26.67,0
1,3073,60.95,4
1,3074,26.67,0
1,3075,26.67,0
1,3076,26.67,0
1,3077,26.67,0
1,3078,26.67,0
1,3079,35.24,1
1,3080,35.24,1
1,3081,26.67,0
1,3082,26.67,0
1,3083,35.24,1
1,3084,26.67,0
1,3085,26.67,0
1,3086,26.67,0
1,3087,26.67,0
1,3088,26.67,0
1,3089,26.67,0
1,3090,26.67,0
1,3091,78.10,6
1,3092,26.67,0
1,3093,26.67,0
1,3094,35.24,1
1,3095,86.67,7
1,3096,43.81,2
1,3097,52.38,3
1,3098,26.67,0
1,3099,26.67,0
1,3100,35.24,1
1,3101,35.24,1
1,3102,86.67,7
1,3103,26.67,0
1,3104,26.67,0
1,3105,26.67,0
1,3106,35.24,1
1,3107,26.67,0
1,3108,60.95,4
1,3109,60.95,4
1,3110,52.38,3
1,3111,35.24,1
1,3112,26.67,0
1,3113,26.67,0
1,3114,35.24,1
1,3115,26.67,0
1,3116,26.67,0
1,3117,60.95,4
1,3118,26.67,0
1,3119,26.67,0
1,3120,26.67,0
1,3121,78.10,6
1,3122,26.67,0
1,3123,35.24,1
1,3124,35.24,1
1,3125,35.24,1
1,3126,26.67,0
1,3127,26.67,0
1,3128,26.67,0
1,3129,26.67,0
1,3130,26.67,0
1,3131,35.24,1
1,3132,35.24,1
1,3133,26.67,0
1,3134,26.67,0
1,3135,35.24,1
1,3136,26.67,0
1,3137,26.67,0
1,3138,35.24,1
1,3139,26.67,0
1,3140,26.67,0
1,3141,26.67,0
1,3142,26.67,0
1,3143,60.95,4
1,3144,35.24,1
1,3145,26.67,0
1,3146,26.67,0
1,3147,26.67,0
1,3148,26.67,0
1,3149,26.67,0
1,3150,26.67,0
1,3151,26.67,0
1,3152,26.67,0
1,3153,26.67,0
1,3154,26.67,0
1,3155,35.24,1
1,3156,26.67,0
1,3157,35.24,1
1,3158,26.67,0
1,3159,26.67,0
1,3160,26.67,0
1,3161,26.67,0
1,3162,26.67,0
1,3163,26.67,0
1,3164,26.67,0
1,3165,26.67,0
1,3166,26.67,0
1,3167,26.67,0
1,3168,26.67,0
1,3169,52.38,3
1,3170,26.67,0
1,3171,26.67,0
1,3172,35.24,1
1,3173,26.67,0
1,3174,26.67,0
1,3175,26.67,0
1,3176,26.67,0
1,3177,26.67,0
1,3178,35.24,1
1,3179,35.24,1
1,3180,26.67,0
1,3181,26.67,0
1,3182,35.24,1
1,3183,69.52,5
1,3184,69.52,5
1,3185,26.67,0
1,3186,78.10,6
1,3187,26.67,0
1,3188,26.67,0
1,3189,43.81,2
1,3190,26.67,0
1,3191,26.67,0
1,3192,26.67,0
1,3193,35.24,1
1,3194,26.67,0
1,3195,26.67,0
1,3196,86.67,7
1,3197,26.67,0
1,3198,26.67,0
1,3199,26.67,0
1,3200,26.67,0
1,3201,86.67,7
1,3202,52.38,3
1,3203,35.24,1
1,3204,26.67,0
1,3205,35.24,1
1,3206,78.10,6
1,3207,26.67,0
1,3208,35.24,1
1,3209,26.67,0
1,3210,43.81,2
1,3211,26.67,0
1,3212,26.67,0
1,3213,26.67,0
1,3214,35.24,1
1,3215,35.24,1
1,3216,78.10,6
1,3217,60.95,4
1,3218,35.24,1
1,3219,26.67,0
1,3220,43.81,2
1,3221,26.67,0
1,3222,26.67,0
1,3223,26.67,0
1,3224,35.24,1
1,3225,52.38,3
1,3226,52.38,3
1,3227,78.10,6
1,3228,26.67,0
1,3229,26.67,0
1,3230,26.67,0
1,3231,78.10,6
1,3232,26.67,0
1,3233,35.24,1
1,3234,52.38,3
1,3235,26.67,0
1,3236,26.67,0
1,3237,26.67,0
1,3238,26.67,0
1,3239,26.67,0
1,3240,69.52,5
1,3241,26.67,0
1,3242,26.67,0
1,3243,26.67,0
1,3244,26.67,0
1,3245,26.67,0
1,3246,35.24,1
1,3247,26.67,0
1,3248,26.67,0
1,3249,60.95,4
1,3250,26.67,0
1,3251,26.67,0
1,3252,26.67,0
1,3253,26.67,0
1,3254,26.67,0
1,3255,26.67,0
1,3256,26.67,0
1,3257,35.24,1
1,3258,35.24,1
1,3259,26.67,0
1,3260,26.67,0
1,3261,26.67,0
1,3262,35.24,1
1,3263,26.67,0
1,3264,26.67,0
1,3265,26.67,0
1,3266,26.67,0
1,3267,26.67,0
1,3268,26.67,0
1,3269,60.95,4
1,3270,26.67,0
1,3271,26.67,0
1,3272,26.67,0
1,3273,78.10,6
1,3274,26.67,0
1,3275,26.67,0
1,3276,60.95,4
1,3277,26.67,0
1,3278,26.67,0
1,3279,26.67,0
1,3280,26.67,0
1,3281,26.67,0
1,3282,26.67,0
1,3283,26.67,0
1,3284,26.67,0
1,3285,26.67,0
1,3286,26.67,0
1,3287,78.10,6
1,3288,26.67,0
1,3289,26.67,0
1,3290,60.95,4
1,3291,26.67,0
1,3292,35.24,1
1,3293,26.67,0
1,3294,86.67,7
1,3295,26.67,0
1,3296,26.67,0
1,3297,35.24,1
1,3298,26.67,0
1,3299,43.81,2
1,3300,26.67,0
1,3301,35.24,1
1,3302,35.24,1
1,3303,26.67,0
1,3304,26.67,0
1,3305,26.67,0
1,3306,26.67,0
1,3307,43.81,2
1,3308,35.24,1
1,3309,60.95,4
1,3310,26.67,0
1,3311,35.24,1
1,3312,26.67,0
1,3313,26.67,0
1,3314,35.24,1
1,3315,26.67,0
1,3316,43.81,2
1,3317,35.24,1
1,3318,26.67,0
1,3319,26.67,0
1,3320,26.67,0
1,3321,26.67,0
1,3322,78.10,6
1,3323,26.67,0
1,3324,26.67,0
1,3325,35.24,1
1,3326,35.24,1
1,3327,43.81,2
1,3328,35.24,1
1,3329,35.24,1
1,3330,35.24,1
1,3331,26.67,0
1,3332,35.24,1
1,3333,26.67,0
1,3334,26.67,0
1,3335,26.67,0
1,3336,78.10,6
1,3337,35.24,1
1,3338,26.67,0
1,3339,78.10,6
1,3340,26.67,0
1,3341,26.67,0
1,3342,26.67,0
1,3343,26.67,0
1,3344,60.95,4
1,3345,26.67,0
1,3346,35.24,1
1,3347,26.67,0
1,3348,26.67,0
1,3349,26.67,0
1,3350,60.95,4
1,3351,26.67,0
1,3352,26.67,0
1,3353,35.24,1
1,3354,26.67,0
1,3355,35.24,1
1,3356,35.24,1
1,3357,26.67,0
1,3358,86.67,7
1,3359,26.67,0
1,3360,35.24,1
1,3361,26.67,0
1,3362,26.67,0
1,3363,35.24,1
1,3364,26.67,0
1,3365,35.24,1
1,3366,26.67,0
1,3367,26.67,0
1,3368,69.52,5
1,3369,26.67,0
1,3370,26.67,0
1,3371,60.95,4
1,3372,26.67,0
1,3373,26.67,0
1,3374,26.67,0
1,3375,86.67,7
1,3376,26.67,0
1,3377,35.24,1
1,3378,43.81,2
1,3379,35.24,1
1,3380,26.67,0
1,3381,26.67,0
1,3382,26.67,0
1,3383,26.67,0
1,3384,35.24,1
1,3385,26.67,0
1,3386,26.67,0
1,3387,26.67,0
1,3388,43.81,2
1,3389,26.67,0
1,3390,26.67,0
1,3391,26.67,0
1,3392,26.67,0
1,3393,26.67,0
1,3394,26.67,0
1,3395,26.67,0
1,3396,78.10,6
1,3397,26.67,0
1,3398,69.52,5
1,3399,35.24,1
1,3400,35.24,1
1,3401,26.67,0
1,3402,35.24,1
1,3403,26.67,0
1,3404,26.67,0
1,3405,35.24,1
1,3406,26.67,0
1,3407,26.67,0
1,3408,26.67,0
1,3409,26.67,0
1,3410,52.38,3
1,3411,26.67,0
1,3412,26.67,0
1,3413,69.52,5
1,3414,43.81,2
1,3415,26.67,0
1,3416,26.67,0
1,3417,26.67,0
1,3418,26.67,0
1,3419,26.67,0
1,3420,26.67,0
1,3421,78.10,6
1,3422,35.24,1
1,3423,26.67,0
1,3424,43.81,2
1,3425,26.67,0
1,3426,26.67,0
1,3427,26.67,0
1,3428,26.67,0
1,3429,78.10,6
1,3430,26.67,0
1,3431,52.38,3
1,3432,26.67,0
1,3433,35.24,1
1,3434,26.67,0
1,3435,78.10,6
1,3436,26.67,0
1,3437,26.67,0
1,3438,26.67,0
1,3439,35.24,1
1,3440,35.24,1
1,3441,26.67,0
1,3442,26.67,0
1,3443,78.10,6
1,3444,26.67,0
1,3445,26.67,0
1,3446,26.67,0
1,3447,26.67,0
1,3448,35.24,1
1,3449,35.24,1
1,3450,35.24,1
1,3451,69.52,5
1,3452,78.10,6
1,3453,52.38,3
1,3454,26.67,0
1,3455,26.67,0
1,3456,26.67,0
1,3457,26.67,0
1,3458,26.67,0
1,3459,43.81,2
1,3460,26.67,0
1,3461,26.67,0
1,3462,26.67,0
1,3463,26.67,0
1,3464,26.67,0
1,3465,26.67,0
1,3466,26.67,0
1,3467,60.95,4
1,3468,26.67,0
1,3469,52.38,3
1,3470,26.67,0
1,3471,26.67,0
1,3472,26.67,0
1,3473,26.67,0
1,3474,26.67,0
1,3475,26.67,0
1,3476,26.67,0
1,3477,78.10,6
1,3478,69.52,5
1,3479,26.67,0
1,3480,35.24,1
1,3481,78.10,6
1,3482,78.10,6
1,3483,26.67,0
1,3484,26.67,0
1,3485,26.67,0
1,3486,26.67,0
1,3487,86.67,7
1,3488,26.67,0
1,3489,26.67,0
1,3490,26.67,0
1,3491,26.67,0
1,3492,35.24,1
1,3493,35.24,1
1,3494,35.24,1
1,3495,60.95,4
1,3496,35.24,1
1,3497,35.24,1
1,3498,26.67,0
1,3499,26.67,0
1,3500,69.52,5
1,3501,26.67,0
1,3502,26.67,0
1,3503,26.67,0
1,3504,43.81,2
1,3505,52.38,3
1,3506,26.67,0
1,3507,26.67,0
1,3508,26.67,0
1,3509,26.67,0
1,3510,26.67,0
1,3511,26.67,0
1,3512,43.81,2
1,3513,35.24,1
1,3514,52.38,3
1,3515,26.67,0
1,3516,26.67,0
1,3517,26.67,0
1,3518,26.67,0
1,3519,26.67,0
1,3520,26.67,0
1,3521,26.67,0
1,3522,26.67,0
1,3523,78.10,6
1,3524,26.67,0
1,3525,35.24,1
1,3526,26.67,0
1,3527,26.67,0
1,3528,35.24,1
1,3529,26.67,0
1,3530,26.67,0
1,3531,26.67,0
1,3532,35.24,1
1,3533,26.67,0
1,3534,78.10,6
1,3535,26.67,0
1,3536,26.67,0
1,3537,43.81,2
1,3538,78.10,6
1,3539,78.10,6
1,3540,26.67,0
1,3541,26.67,0
1,3542,35.24,1
1,3543,69.52,5
1,3544,26.67,0
1,3545,26.67,0
1,3546,26.67,0
1,3547,26.67,0
1,3548,60.95,4
1,3549,35.24,1
1,3550,60.95,4
1,3551,26.67,0
1,3552,26.67,0
1,3553,26.67,0
1,3554,26.67,0
1,3555,26.67,0
1,3556,69.52,5
1,3557,26.67,0
1,3558,26.67,0
1,3559,26.67,0
1,3560,35.24,1
1,3561,26.67,0
1,3562,52.38,3
1,3563,69.52,5
1,3564,26.67,0
1,3565,26.67,0
1,3566,26.67,0
1,3567,35.24,1
1,3568,26.67,0
1,3569,26.67,0
1,3570,26.67,0
1,3571,35.24,1
1,3572,26.67,0
1,3573,26.67,0
1,3574,26.67,0
1,3575,69.52,5
1,3576,26.67,0
1,3577,35.24,1
1,3578,26.67,0
1,3579,26.67,0
1,3580,35.24,1
1,3581,26.67,0
1,3582,26.67,0
1,3583,78.10,6
1,3584,78.10,6
1,3585,26.67,0
1,3586,26.67,0
1,3587,26.67,0
1,3588,26.67,0
1,3589,26.67,0
1,3590,35.24,1
1,3591,26.67,0
1,3592,26.67,0
1,3593,52.38,3
1,3594,26.67,0
1,3595,26.67,0
1,3596,26.67,0
1,3597,26.67,0
1,3598,26.67,0
1,3599,60.95,4
1,3600,26.67,0
1,3601,35.24,1
1,3602,35.24,1
1,3603,69.52,5
1,3604,35.24,1
1,3605,26.67,0
1,3606,78.10,6
1,3607,26.67,0
1,3608,69.52,5
1,3609,26.67,0
1,3610,26.67,0
1,3611,26.67,0
1,3612,26.67,0
1,3613,35.24,1
1,3614,26.67,0
1,3615,26.67,0
1,3616,26.67,0
1,3617,26.67,0
1,3618,26.67,0
1,3619,26.67,0
1,3620,26.67,0
1,3621,26.67,0
1,3622,35.24,1
1,3623,26.67,0
1,3624,26.67,0
1,3625,26.67,0
1,3626,35.24,1
1,3627,26.67,0
1,3628,26.67,0
1,3629,26.67,0
1,3630,35.24,1
1,3631,26.67,0
1,3632,26.67,0
1,3633,26.67,0
1,3634,35.24,1
1,3635,86.67,7
1,3636,35.24,1
1,3637,26.67,0
1,3638,26.67,0
1,3639,26.67,0
1,3640,43.81,2
1,3641,26.67,0
1,3642,35.24,1
1,3643,26.67,0
1,3644,26.67,0
1,3645,26.67,0
1,3646,26.67,0
1,3647,69.52,5
1,3648,35.24,1
1,3649,35.24,1
1,3650,35.24,1
1,3651,26.67,0
1,3652,35.24,1
1,3653,26.67,0
1,3654,26.67,0
1,3655,26.67,0
1,3656,26.67,0
1,3657,26.67,0
1,3658,26.67,0
1,3659,26.67,0
1,3660,26.67,0
1,3661,78.10,6
1,3662,26.67,0
1,3663,26.67,0
1,3664,35.24,1
1,3665,26.67,0
1,3666,69.52,5
1,3667,52.38,3
1,3668,26.67,0
1,3669,26.67,0
1,3670,35.24,1
1,3671,78.10,6
1,3672,35.24,1
1,3673,26.67,0
1,3674,26.67,0
1,3675,26.67,0
1,3676,26.67,0
1,3677,26.67,0
1,3678,43.81,2
1,3679,26.67,0
1,3680,26.67,0
1,3681,26.67,0
1,3682,26.67,0
1,3683,35.24,1
1,3684,26.67,0
1,3685,26.67,0
1,3686,26.67,0
1,3687,26.67,0
1,3688,26.67,0
1,3689,35.24,1
1,3690,26.67,0
1,3691,26.67,0
1,3692,35.24,1
1,3693,26.67,0
1,3694,26.67,0
1,3695,26.67,0
1,3696,26.67,0
1,3697,26.67,0
1,3698,26.67,0
1,3699,26.67,0
1,3700,26.67,0
1,3701,35.24,1
1,3702,26.67,0
1,3703,26.67,0
1,3704,26.67,0
1,3705,26.67,0
1,3706,69.52,5
1,3707,26.67,0
1,3708,26.67,0
1,3709,26.67,0
1,3710,26.67,0
1,3711,60.95,4
1,3712,86.67,7
1,3713,26.67,0
1,3714,52.38,3
1,3715,35.24,1
1,3716,26.67,0
1,3717,26.67,0
1,3718,26.67,0
1,3719,26.67,0
1,3720,69.52,5
1,3721,26.67,0
1,3722,35.24,1
1,3723,26.67,0
1,3724,78.10,6
1,3725,35.24,1
1,3726,26.67,0
1,3727,26.67,0
1,3728,35.24,1
1,3729,26.67,0
1,3730,26.67,0
1,3731,26.67,0
1,3732,26.67,0
1,3733,43.81,2
1,3734,26.67,0
1,3735,26.67,0
1,3736,60.95,4
1,3737,26.67,0
1,3738,26.67,0
1,3739,26.67,0
1,3740,86.67,7
1,3741,52.38,3
1,3742,26.67,0
1,3743,69.52,5
1,3744,26.67,0
1,3745,26.67,0
1,3746,26.67,0
1,3747,35.24,1
1,3748,26.67,0
1,3749,26.67,0
1,3750,35.24,1
1,3751,26.67,0
1,3752,26.67,0
1,3753,26.67,0
1,3754,26.67,0
1,3755,26.67,0
1,3756,26.67,0
1,3757,35.24,1
1,3758,26.67,0
1,3759,26.67,0
1,3760,26.67,0
1,3761,26.67,0
1,3762,60.95,4
1,3763,26.67,0
1,3764,52.38,3
1,3765,35.24,1
1,3766,35.24,1
1,3767,60.95,4
1,3768,35.24,1
1,3769,26.67,0
1,3770,26.67,0
1,3771,35.24,1
1,3772,26.67,0
1,3773,26.67,0
1,3774,26.67,0
1,3775,26.67,0
1,3776,26.67,0
1,3777,52.38,3
1,3778,35.24,1
1,3779,60.95,4
1,3780,35.24,1
1,3781,35.24,1
1,3782,26.67,0
1,3783,35.24,1
1,3784,26.67,0
1,3785,35.24,1
1,3786,26.67,0
1,3787,35.24,1
1,3788,35.24,1
1,3789,26.67,0
1,3790,26.67,0
1,3791,26.67,0
1,3792,52.38,3
1,3793,26.67,0
1,3794,26.67,0
1,3795,26.67,0
1,3796,35.24,1
1,3797,26.67,0
1,3798,26.67,0
1,3799,35.24,1
1,3800,26.67,0
1,3801,52.38,3
1,3802,26.67,0
1,3803,26.67,0
1,3804,26.67,0
1,3805,78.10,6
1,3806,26.67,0
1,3807,35.24,1
1,3808,26.67,0
1,3809,35.24,1
1,3810,26.67,0
1,3811,26.67,0
1,3812,35.24,1
1,3813,26.67,0
1,3814,60.95,4
1,3815,26.67,0
1,3816,35.24,1
1,3817,26.67,0
1,3818,78.10,6
1,3819,26.67,0
1,3820,35.24,1
1,3821,26.67,0
1,3822,69.52,5
1,3823,26.67,0
1,3824,26.67,0
1,3825,26.67,0
1,3826,26.67,0
1,3827,26.67,0
1,3828,43.81,2
1,3829,35.24,1
1,3830,60.95,4
1,3831,26.67,0
1,3832,35.24,1
1,3833,26.67,0
1,3834,26.67,0
1,3835,26.67,0
1,3836,26.67,0
1,3837,26.67,0
1,3838,43.81,2
1,3839,35.24,1
1,3840,52.38,3
1,3841,26.67,0
1,3842,26.67,0
1,3843,26.67,0
1,3844,26.67,0
1,3845,26.67,0
1,3846,26.67,0
1,3847,26.67,0
1,3848,26.67,0
1,3849,35.24,1
1,3850,26.67,0
1,3851,52.38,3
1,3852,26.67,0
1,3853,26.67,0
1,3854,26.67,0
1,3855,26.67,0
1,3856,35.24,1
1,3857,35.24,1
1,3858,26.67,0
1,3859,26.67,0
1,3860,26.67,0
1,3861,26.67,0
1,3862,69.52,5
1,3863,26.67,0
1,3864,26.67,0
1,3865,26.67,0
1,3866,35.24,1
1,3867,43.81,2
1,3868,52.38,3
1,3869,26.67,0
1,3870,26.67,0
1,3871,52.38,3
1,3872,26.67,0
1,3873,26.67,0
1,3874,26.67,0
1,3875,26.67,0
1,3876,26.67,0
1,3877,26.67,0
1,3878,35.24,1
1,3879,35.24,1
1,3880,26.67,0
1,3881,26.67,0
1,3882,69.52,5
1,3883,26.67,0
1,3884,26.67,0
1,3885,43.81,2
1,3886,26.67,0
1,3887,26.67,0
1,3888,26.67,0
1,3889,26.67,0
1,3890,26.67,0
1,3891,35.24,1
1,3892,26.67,0
1,3893,26.67,0
1,3894,26.67,0
1,3895,26.67,0
1,3896,26.67,0
1,3897,26.67,0
1,3898,26.67,0
1,3899,26.67,0
1,3900,26.67,0
1,3901,26.67,0
1,3902,26.67,0
1,3903,26.67,0
1,3904,26.67,0
1,3905,35.24,1
1,3906,26.67,0
1,3907,26.67,0
1,3908,35.24,1
1,3909,26.67,0
1,3910,26.67,0
1,3911,78.10,6
1,3912,26.67,0
1,3913,26.67,0
1,3914,26.67,0
1,3915,26.67,0
1,3916,26.67,0
1,3917,26.67,0
1,3918,26.67,0
1,3919,26.67,0
1,3920,26.67,0
1,3921,35.24,1
1,3922,26.67,0
1,3923,26.67,0
1,3924,26.67,0
1,3925,26.67,0
1,3926,78.10,6
1,3927,26.67,0
1,3928,26.67,0
1,3929,26.67,0
1,3930,26.67,0
1,3931,26.67,0
1,3932,26.67,0
1,3933,26.67,0
1,3934,35.24,1
1,3935,35.24,1
1,3936,26.67,0
1,3937,52.38,3
1,3938,26.67,0
1,3939,26.67,0
1,3940,26.67,0
1,3941,26.67,0
1,3942,26.67,0
1,3943,35.24,1
1,3944,35.24,1
1,3945,26.67,0
1,3946,26.67,0
1,3947,26.67,0
1,3948,26.67,0
1,3949,26.67,0
1,3950,26.67,0
1,3951,26.67,0
1,3952,26.67,0
1,3953,26.67,0
1,3954,35.24,1
1,3955,35.24,1
1,3956,60.95,4
1,3957,26.67,0
1,3958,26.67,0
1,3959,78.10,6
1,3960,69.52,5
1,3961,26.67,0
1,3962,26.67,0
1,3963,35.24,1
1,3964,26.67,0
1,3965,26.67,0
1,3966,26.67,0
1,3967,26.67,0
1,3968,35.24,1
1,3969,26.67,0
1,3970,35.24,1
1,3971,26.67,0
1,3972,35.24,1
1,3973,78.10,6
1,3974,26.67,0
1,3975,26.67,0
1,3976,26.67,0
1,3977,35.24,1
1,3978,35.24,1
1,3979,26.67,0
1,3980,52.38,3
1,3981,35.24,1
1,3982,43.81,2
1,3983,26.67,0
1,3984,69.52,5
1,3985,26.67,0
1,3986,26.67,0
1,3987,35.24,1
1,3988,35.24,1
1,3989,26.67,0
1,3990,26.67,0
